table_id	table_name	reg_id	reg_name	ind_id	ind_name	reg_date	val
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	80	Камчатский край	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	80	Камчатский край	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	80	Камчатский край	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	80	Камчатский край	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.7000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.7000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.7000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.7000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.8000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.4000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.2200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	65	Карачаево-Черкесская Респ.	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.2100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.0800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.3100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.4600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.4000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.2800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.8800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.8500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	11.8300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.2300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	11.8800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	90	Кемеровская область	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	11.8000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	13.0700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	13.0700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	13.0600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.9200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.7500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.2800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.3500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.3900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.7800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.6100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.7300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	26	Кировская область	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.1600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-01-01T00:00:00	12.0903
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.9000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.8000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	13.3600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	13.0800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.8100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.3200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.1000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.7100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.7700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	13.0400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.6700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	18	Костромская область	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.3900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	13.1700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	13.0300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.9800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.7900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.5000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.3400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.1300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.6300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.9100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	13.0200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.9500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	66	Краснодарский край	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.5400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-01-01T00:00:00	11.7700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.6200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.8200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.8900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.8300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.6600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.2400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.7100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.8500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.1900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.4200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.1300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	13	Красноярский край	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.0500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-01-01T00:00:00	11.6397
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.8300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.5000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.6400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.7100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.7600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.3600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.4200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.4700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.0400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.5900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.5400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	8	Курганская область	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.6600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.1900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.0100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.0900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.4100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.6200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.0900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.5200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.7600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.2400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.6800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.8600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	47	Курская область	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.5300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	53	Ленинградская область	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.7200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	53	Ленинградская область	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.5400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	53	Ленинградская область	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.5400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	53	Ленинградская область	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.4400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	53	Ленинградская область	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.2700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	53	Ленинградская область	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	11.9900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	53	Ленинградская область	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.0300
